Model Number,Slice,Color Code,Gas? (disregard),Char Count,CARTON_DESC,PRODUCT_DESC,LINE_DESC,LENGTH,WIDTH,HEIGHT,WEIGHT,POINTS,BRAND_CD,BRAND_DESC,UPC_CD,Column1,Flat UPC,,backup
ALLURE A,,,Electric,8,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
ALLURE B,,,Electric,8,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EWF1114UW,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.83,2.42,3.42,220,0.92,EL,ELEC PR BR,0 12505 38335 9,012505383359,012505383359,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EWF1114ZNA,,A,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38526-1,0-12505-38526-1,012505385261,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EWF1114ZNR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38527-8,0-12505-38527-8,012505385278,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EWF1114ZNW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38525-4,0-12505-38525-4,012505385254,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EWFB11410K,,K,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,EL,ELEC PR BR, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EWFB11410W,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,EL,ELEC PR BR, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EWFLW65HW,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FRFW4000LW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FTF2140ES,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37375 6,012505373756,012505373756,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FTF2140FE,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37800 3,012505378003,012505378003,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FTF2140FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37683 2,012505376832,012505376832,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FTF5000HS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37880 5,012505378805,012505378805,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FTFB2940FE,,E,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37697 9,012505376979,012505376979,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FTFB4000FS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37535 4,012505375354,012505375354,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FTFB4000GS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37684 9,012505376849,012505376849,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FWFB9100ES,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37480 7,012505374807,012505374807,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
FWFB9200ES,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37431 9,012505374319,012505374319,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
GCRH410FWW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37485 2,012505374852,012505374852,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
GLTF2940EE,,E,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37546 0,012505375460,012505375460,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
GLTF2940ES,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37405 0,012505374050,012505374050,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
GLTF2940FA,,A,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,219,0.83,FG,GALLERY,0 12505 37973 4,012505379734,012505379734,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
GLTF2940FE,,E,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,216.6,0.83,FG,GALLERY,0 12505 37691 7,012505376917,012505376917,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
GLTF2940FS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,216.6,0.83,FG,GALLERY,0 12505 37673 3,012505376733,012505376733,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LAFW3511KB,,B,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,219,0.83,FG,GALLERY,0 12505 38062 4,012505380624,012505380624,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LAFW3511KW,,W,Electric,10,JRZ FRONT LOAD DRYER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.67,2.38,3.2,219,0.88,FG,GALLERY,0 12505 38061 7,012505380617,012505380617,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LAFW3577KR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,219,0.83,FG,GALLERY,0 12505 38047 1,012505380471,012505380471,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LAFW3577KW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,219,0.83,FG,GALLERY,0 12505 38044 0,012505380440,012505380440,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF2140ES,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37408 1,012505374081,012505374081,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF2140FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37706 8,012505377068,012505377068,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF2940EE,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37584 2,012505375842,012505375842,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF2940ES,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37409 8,012505374098,012505374098,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF2940FE,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37692 4,012505376924,012505376924,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF2940FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37877 5,012505378775,012505378775,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF6000ES,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37522 4,012505375224,012505375224,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF6000FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37677 1,012505376771,012505376771,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF6700FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37806 5,012505378065,012505378065,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF7000EG,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37531 6,012505375316,012505375316,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF7000EP,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37530 9,012505375309,012505375309,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF7000ES,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37529 3,012505375293,012505375293,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF7000FG,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37695 5,012505376955,012505376955,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF7000FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37681 8,012505376818,012505376818,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
LTF8000FE,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37753 2,012505377532,012505377532,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
PTF7000ES,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,216.6,0.83,FG,GALLERY,0 12505 37570 5,012505375705,012505375705,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
SATF7000FS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.5,2.39,3.2,216.6,0.83,FG,GALLERY,0 12505 37768 6,012505377686,012505377686,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
STF7000FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,FG,GALLERY,0 12505 37737 2,012505377372,012505377372,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
TAW599,,,Electric,6,FRONT LOAD WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.14,218,0.83,F,FRIGIDAIRE, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
TAW699,,,Electric,6,FRONT LOAD WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.14,218,0.83,F,FRIGIDAIRE, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
W7000P-C,,,Electric,8,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,276,0.79,FG,GALLERY, ,,,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
WTF2140FS,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 12505 37568 2,012505375682,012505375682,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
WWSH300GWW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,3.5 FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,F,FRIGIDAIRE,0 84691 15893 6,084691158936,084691158936,,FRONT LOAD WASHER - 3.5 FRONT LOAD WASHER
EFLS517SIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38668-8,0-12505-38668-8,012505386688,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EFLS517STT,,T,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38669-5,0-12505-38669-5,012505386695,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EFLS617SIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38670-1,0-12505-38670-1,012505386701,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EFLS617STT,,T,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38671-8,0-12505-38671-8,012505386718,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EFLW317TIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EB,ELEC PR BR,0-12505-38694-7,0-12505-38694-7,012505386947,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EFLW417SIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38667-1,0-12505-38667-1,012505386671,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS55IIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 38173 7,012505381737,012505381737,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS55IMB,,B,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 38174 4,012505381744,012505381744,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS55IRR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 38176 8,012505381768,012505381768,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS55PT,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38582-7,0-12505-38582-7,012505385827,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS55QT,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38589-6,0-12505-38589-6,012505385896,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS60JIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38379-3,0-12505-38379-3,012505383793,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS60JMB,,B,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38380-9,0-12505-38380-9,012505383809,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS60JRR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38381-6,0-12505-38381-6,012505383816,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS60JW,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EB,ELEC PR BR, ,,,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS60LSS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,245,0.92,EL,ELEC PR BR,0-12505-38521-6,0-12505-38521-6,012505385216,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLS60LT,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,250,0.92,EL,ELEC PR BR,0-12505-38516-2,0-12505-38516-2,012505385162,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW50LIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,235,0.92,EL,ELEC PR BR,0-12505-38481-3,0-12505-38481-3,012505384813,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55HIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,216.6,0.92,EL,ELEC PR BR,0 12505 37860 7,012505378607,012505378607,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55HMB,,B,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,216.6,0.92,EL,ELEC PR BR,0 12505 37866 9,012505378669,012505378669,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55HSS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,EB,ELEC PR BR, ,,,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55HTS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,EB,ELEC PR BR, ,,,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55HW,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.48,2.37,3.25,216.6,0.79,E,ELECTROLUX, ,,,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55IKG,,G,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,237,0.92,EL,ELEC PR BR,0 12505 37968 0,012505379680,012505379680,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55IRR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 37955 0,012505379550,012505379550,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EIFLW55KOR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 37955 0,012505379550,012505379550,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS65HIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 38185 0,012505381850,012505381850,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS65IIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 38185 0,012505381850,012505381850,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS65IMB,,B,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38194-2,0-12505-38194-2,012505381942,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS65IRR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0 12505 38188 1,012505381881,012505381881,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS65ISS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38186-7,0-12505-38186-7,012505381867,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS65ITS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38187-4,0-12505-38187-4,012505381874,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS70JIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38279-6,0-12505-38279-6,012505382796,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS70JMB,,B,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38280-2,0-12505-38280-2,012505382802,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS70JRR,,R,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38283-3,0-12505-38283-3,012505382833,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS70JSS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38281-9,0-12505-38281-9,012505382819,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS70JTS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EL,ELEC PR BR,0-12505-38282-6,0-12505-38282-6,012505382826,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLS70JW,,,Electric,9,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,247,0.92,EB,ELEC PR BR, ,,,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLW65HIW,,W,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,216.6,0.92,EL,ELEC PR BR,0 12505 37865 2,012505378652,012505378652,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLW65HMB,,B,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,216.6,0.92,EL,ELEC PR BR, ,,,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLW65HSS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,216.6,0.92,EL,ELEC PR BR,0 12505 37868 3,012505378683,012505378683,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLW65HTS,,S,Electric,10,NEXT LEVEL FL WASHER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,216.6,0.92,EL,ELEC PR BR,0 12505 37867 6,012505378676,012505378676,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
EWFLW65IMB,,B,Electric,10,FRONT LOAD DRYER,FRONT LOAD WASHER,4.+ FRONT LOAD WASHER,2.83,2.42,3.42,237,0.92,EL,ELEC PR BR,0 12505 37896 6,012505378966,012505378966,,FRONT LOAD WASHER - 4.+ FRONT LOAD WASHER
